,0,OFFENCE,DAYS_SINCE
5712,67,1,445.0
5713,5,9,445.0
5714,72,9,445.0
5715,96,1,445.0
5716,47,1,445.0
5717,18,9,445.0
5718,24,1,445.0
5719,43,1,446.0
5720,81,1,445.0
5721,72,5,446.0
5722,0,1,441.0
5723,97,1,446.0
5724,35,9,397.0
5725,42,1,442.0
5726,33,9,442.0
5727,64,5,445.0
5728,31,5,446.0
5729,43,9,446.0
5730,53,1,446.0
5731,87,10,425.0
5732,83,9,446.0
5733,25,9,446.0
5734,80,1,432.0
5735,15,1,434.0
5736,27,1,404.0
5737,73,9,446.0
5738,94,9,446.0
5739,69,9,447.0
5740,57,9,447.0
5741,43,5,447.0
5742,68,10,447.0
5743,69,1,447.0
5744,75,9,447.0
5745,97,9,447.0
5746,52,9,447.0
5747,91,9,447.0
5748,40,9,447.0
5749,77,1,447.0
5750,65,9,447.0
5751,16,1,447.0
5752,78,1,447.0
5753,65,9,447.0
5754,78,1,447.0
5755,78,1,447.0
5756,75,9,447.0
5757,71,1,447.0
5758,4,1,447.0
5759,0,5,447.0
5760,57,9,447.0
5761,7,9,447.0
5762,0,5,447.0
5763,23,9,447.0
5764,42,1,446.0
5765,0,9,447.0
5766,96,1,446.0
5767,99,9,447.0
5768,18,9,381.0
5769,18,9,447.0
5770,15,5,447.0
5771,18,9,447.0
5772,90,1,446.0
5773,78,1,444.0
5774,89,1,446.0
5775,34,1,446.0
5776,18,9,447.0
5777,5,9,446.0
5778,37,9,447.0
5779,2,1,446.0
5780,73,1,446.0
5781,26,9,447.0
5782,56,9,447.0
5783,63,9,447.0
5784,7,1,446.0
5785,86,9,446.0
5786,13,9,419.0
5787,31,1,446.0
5788,0,9,447.0
5789,19,9,447.0
5790,66,9,447.0
5791,17,5,447.0
5792,53,1,447.0
5793,89,1,447.0
5794,64,1,446.0
5795,97,1,447.0
5796,52,1,446.0
5797,53,1,447.0
5798,19,5,447.0
5799,26,9,447.0
5800,17,9,447.0
5801,64,1,447.0
5802,81,9,447.0
5803,25,1,447.0
5804,49,9,447.0
5805,18,1,447.0
5806,35,9,447.0
5807,4,1,446.0
5808,10,1,446.0
5809,91,9,448.0
5810,31,9,446.0
5811,18,1,444.0
5812,7,9,448.0
5813,18,1,448.0
5814,82,1,448.0
5815,54,9,448.0
5816,27,9,447.0
5817,68,9,448.0
5818,77,9,448.0
5819,54,9,448.0
5820,28,9,-992.0
5821,10,9,448.0
5822,12,9,448.0
5823,25,1,448.0
5824,14,5,448.0
5825,37,1,448.0
5826,43,9,448.0
5827,13,9,448.0
5828,80,9,445.0
5829,10,1,448.0
5830,64,5,448.0
5831,97,5,448.0
5832,8,1,445.0
5833,12,9,448.0
5834,52,9,-229.0
5835,3,1,437.0
5836,74,9,448.0
5837,0,9,448.0
5838,70,1,447.0
5839,63,1,448.0
5840,16,9,448.0
5841,43,9,448.0
5842,63,1,448.0
5843,10,1,448.0
5844,10,1,448.0
5845,57,9,448.0
5846,28,9,436.0
5847,90,1,448.0
5848,90,1,448.0
5849,41,1,448.0
5850,10,1,448.0
5851,63,1,445.0
5852,56,1,448.0
5853,35,9,448.0
5854,59,9,448.0
5855,60,1,445.0
5856,6,10,441.0
5857,60,9,448.0
5858,4,1,448.0
5859,4,9,447.0
5860,83,1,448.0
5861,95,9,184.0
5862,2,1,448.0
5863,84,1,447.0
5864,80,10,244.0
5865,11,1,445.0
5866,68,1,447.0
5867,26,9,447.0
5868,65,9,443.0
5869,47,9,411.0
5870,70,1,447.0
5871,33,9,443.0
5872,97,9,448.0
5873,11,1,435.0
5874,68,9,447.0
5875,68,9,430.0
5876,91,1,440.0
5877,34,9,446.0
5878,68,9,448.0
5879,78,9,448.0
5880,25,1,448.0
5881,66,1,446.0
5882,47,1,448.0
5883,25,1,448.0
5884,1,1,448.0
5885,71,1,448.0
5886,42,1,448.0
5887,67,9,449.0
5888,83,5,449.0
5889,25,5,449.0
5890,31,9,449.0
5891,57,9,449.0
5892,8,5,449.0
5893,5,1,449.0
5894,35,5,449.0
5895,68,1,449.0
5896,5,9,449.0
5897,13,9,449.0
5898,57,9,449.0
5899,56,1,449.0
5900,92,9,449.0
5901,13,1,449.0
5902,66,5,449.0
5903,2,9,449.0
5904,78,5,449.0
5905,70,9,449.0
5906,23,9,449.0
5907,98,9,449.0
5908,72,5,449.0
5909,99,9,435.0
5910,7,9,449.0
5911,2,1,449.0
5912,10,9,449.0
5913,62,9,449.0
5914,92,9,449.0
5915,2,9,449.0
5916,6,9,449.0
5917,50,1,449.0
5918,25,1,449.0
5919,42,9,449.0
5920,2,1,449.0
5921,60,9,449.0
5922,68,5,449.0
5923,7,9,449.0
5924,78,1,448.0
5925,2,9,448.0
5926,57,10,448.0
5927,7,1,448.0
5928,99,1,448.0
5929,96,1,448.0
5930,30,1,448.0
5931,92,10,447.0
5932,31,9,447.0
5933,65,9,447.0
5934,60,5,447.0
5935,35,1,446.0
5936,69,9,446.0
5937,4,1,446.0
5938,0,1,448.0
5939,87,10,440.0
5940,23,1,448.0
5941,52,1,448.0
5942,24,1,448.0
5943,81,1,448.0
5944,69,1,449.0
5945,4,1,443.0
5946,6,1,448.0
5947,46,1,20.0
5948,54,1,448.0
5949,72,1,449.0
5950,2,5,448.0
5951,87,10,388.0
5952,28,9,400.0
5953,5,9,402.0
5954,89,9,414.0
5955,43,9,414.0
5956,31,9,417.0
5957,7,9,426.0
5958,54,9,445.0
5959,18,9,449.0
5960,5,9,449.0
5961,83,9,444.0
5962,66,9,450.0
5963,2,9,450.0
5964,34,1,450.0
5965,91,9,450.0
5966,7,9,450.0
5967,55,9,450.0
5968,11,1,449.0
5969,62,1,443.0
5970,43,9,450.0
5971,16,9,450.0
5972,87,1,450.0
5973,96,1,450.0
5974,94,9,450.0
5975,90,1,449.0
5976,43,5,450.0
5977,82,5,450.0
5978,94,9,450.0
5979,52,9,450.0
5980,51,9,450.0
5981,55,9,450.0
5982,43,9,450.0
5983,37,1,448.0
5984,52,9,450.0
5985,83,9,450.0
5986,31,1,450.0
5987,51,1,450.0
5988,72,1,450.0
5989,5,9,450.0
5990,63,9,450.0
5991,72,1,450.0
5992,89,5,450.0
5993,84,9,450.0
5994,28,9,449.0
5995,3,9,330.0
5996,44,1,442.0
5997,41,9,450.0
5998,64,5,450.0
5999,64,9,450.0
6000,25,9,450.0
6001,54,9,450.0
6002,39,9,430.0
6003,83,1,450.0
6004,57,9,450.0
6005,65,5,450.0
6006,49,5,450.0
6007,77,5,450.0
6008,23,1,450.0
6009,62,1,450.0
6010,94,9,91.0
6011,11,9,23.0
6012,94,9,446.0
6013,27,9,446.0
6014,6,1,449.0
6015,43,5,449.0
6016,99,10,449.0
6017,83,9,449.0
6018,18,1,449.0
6019,17,1,449.0
6020,57,1,449.0
6021,13,9,449.0
6022,5,1,449.0
6023,68,9,450.0
6024,80,9,450.0
6025,4,1,449.0
6026,37,1,450.0
6027,89,1,450.0
6028,19,9,450.0
6029,52,9,450.0
6030,43,1,450.0
6031,89,9,450.0
6032,24,1,450.0
6033,72,1,450.0
6034,52,1,451.0
6035,53,1,451.0
6036,9,1,450.0
6037,3,1,450.0
6038,73,9,451.0
6039,78,10,450.0
6040,11,1,450.0
6041,85,1,450.0
6042,41,1,450.0
6043,27,9,450.0
6044,5,1,450.0
6045,15,9,450.0
6046,5,1,450.0
6047,42,1,451.0
6048,10,1,451.0
6049,99,9,451.0
6050,46,1,451.0
6051,63,5,451.0
6052,69,9,451.0
6053,52,1,451.0
6054,37,9,451.0
6055,18,9,451.0
6056,68,9,451.0
6057,77,1,451.0
6058,57,5,451.0
6059,18,5,451.0
6060,72,9,451.0
6061,42,5,451.0
6062,0,9,451.0
6063,81,1,451.0
6064,95,1,451.0
6065,57,9,451.0
6066,16,5,451.0
6067,17,9,451.0
6068,37,9,451.0
6069,16,1,451.0
6070,87,1,451.0
6071,44,9,451.0
6072,87,1,451.0
6073,44,9,451.0
6074,57,9,451.0
6075,0,9,451.0
6076,80,9,451.0
6077,57,9,451.0
6078,87,9,451.0
6079,73,9,451.0
6080,27,9,451.0
6081,69,9,451.0
6082,0,9,451.0
6083,5,1,446.0
6084,65,1,446.0
6085,18,10,380.0
6086,60,1,447.0
6087,97,5,448.0
6088,9,9,438.0
6089,18,1,448.0
6090,18,9,-182.0
6091,94,9,-212.0
6092,37,5,451.0
6093,92,1,451.0
6094,41,10,439.0
6095,78,9,450.0
6096,28,9,451.0
6097,62,1,443.0
6098,74,5,443.0
6099,54,9,440.0
6100,77,1,451.0
6101,42,1,451.0
6102,7,1,449.0
6103,57,9,449.0
6104,83,9,449.0
6105,47,1,451.0
6106,5,10,425.0
6107,3,9,451.0
6108,18,9,451.0
6109,15,1,450.0
6110,42,1,451.0
6111,0,9,445.0
6112,14,9,445.0
6113,69,9,451.0
6114,28,1,440.0
6115,66,9,452.0
6116,67,9,452.0
6117,93,5,452.0
6118,15,9,452.0
6119,77,1,452.0
6120,34,1,452.0
6121,77,1,452.0
6122,37,9,452.0
6123,72,1,452.0
6124,6,1,446.0
6125,7,9,452.0
6126,89,9,448.0
6127,54,9,452.0
6128,89,9,452.0
6129,17,9,452.0
6130,49,5,452.0
6131,57,9,441.0
6132,49,9,452.0
6133,57,9,452.0
6134,74,9,452.0
6135,86,1,452.0
6136,66,9,452.0
6137,5,9,451.0
6138,18,5,451.0
6139,69,10,431.0
6140,9,1,451.0
6141,83,1,451.0
6142,81,1,451.0
6143,80,1,450.0
6144,54,9,450.0
6145,57,9,451.0
6146,65,9,451.0
6147,94,1,451.0
6148,56,1,451.0
6149,4,1,451.0
6150,84,9,451.0
6151,56,1,451.0
6152,18,9,452.0
6153,57,9,452.0
6154,73,9,445.0
6155,57,1,452.0
6156,94,1,452.0
6157,94,1,452.0
6158,57,1,452.0
6159,56,1,452.0
6160,26,9,65.0
6161,57,9,446.0
6162,56,1,452.0
6163,56,1,452.0
6164,56,1,452.0
6165,37,1,452.0
6166,65,1,452.0
6167,16,1,447.0
6168,21,9,1.0
6169,21,9,1.0
6170,89,9,452.0
6171,97,1,452.0
6172,63,9,452.0
6173,56,1,452.0
6174,26,1,451.0
6175,28,9,452.0
6176,42,1,448.0
6177,46,1,445.0
6178,42,1,451.0
6179,84,5,452.0
6180,11,1,452.0
6181,59,9,452.0
6182,18,9,452.0
6183,40,9,452.0
6184,35,1,452.0
6185,57,9,452.0
6186,23,1,452.0
6187,65,9,452.0
6188,80,1,449.0
6189,35,5,452.0
6190,0,9,452.0
6191,71,1,452.0
6192,18,9,452.0
6193,64,1,452.0
6194,23,9,452.0
6195,96,1,452.0
6196,4,1,452.0
6197,91,1,452.0
6198,93,5,452.0
6199,64,1,452.0
6200,23,1,452.0
6201,51,1,452.0
6202,80,1,452.0
6203,98,1,452.0
6204,95,5,452.0
6205,68,9,453.0
6206,17,9,453.0
6207,59,9,453.0
6208,65,5,453.0
6209,62,9,453.0
6210,14,1,453.0
6211,96,1,452.0
6212,18,9,453.0
6213,69,9,453.0
6214,0,9,453.0
6215,80,5,453.0
6216,32,9,453.0
6217,0,9,453.0
6218,39,9,453.0
6219,10,1,453.0
6220,4,1,437.0
6221,16,1,452.0
6222,4,1,446.0
6223,24,1,453.0
6224,4,1,447.0
6225,2,1,259.0
6226,31,9,453.0
6227,3,9,453.0
6228,0,9,453.0
6229,78,9,453.0
6230,25,1,453.0
6231,2,1,452.0
6232,81,1,451.0
6233,54,9,453.0
6234,15,1,453.0
6235,60,1,452.0
6236,69,1,452.0
6237,91,9,453.0
6238,40,9,453.0
6239,2,9,453.0
6240,57,9,453.0
6241,7,9,453.0
6242,77,1,452.0
6243,39,9,453.0
6244,0,9,453.0
6245,43,5,452.0
6246,54,9,453.0
6247,89,9,448.0
6248,65,9,448.0
6249,7,1,448.0
6250,24,9,452.0
6251,34,9,453.0
6252,90,1,452.0
6253,25,1,452.0
6254,57,9,453.0
6255,28,9,453.0
6256,69,9,452.0
6257,57,5,453.0
6258,10,1,453.0
6259,28,9,453.0
6260,36,9,453.0
6261,54,9,453.0
6262,42,1,453.0
6263,95,9,452.0
6264,96,9,449.0
6265,23,10,425.0
6266,65,5,453.0
6267,43,9,453.0
6268,8,1,337.0
6269,2,9,453.0
6270,34,9,451.0
6271,14,9,451.0
6272,14,9,451.0
6273,86,1,451.0
6274,75,9,-729.0
6275,78,9,305.0
6276,56,1,453.0
6277,63,1,453.0
6278,39,9,453.0
6279,7,9,453.0
6280,82,1,445.0
6281,24,1,363.0
6282,33,1,454.0
6283,77,1,434.0
6284,60,1,454.0
6285,60,9,454.0
6286,0,9,454.0
6287,57,1,438.0
6288,18,9,454.0
6289,84,9,454.0
6290,46,9,454.0
6291,15,9,454.0
6292,54,9,454.0
6293,59,9,454.0
6294,18,9,454.0
6295,4,9,454.0
6296,31,1,454.0
6297,97,5,454.0
6298,51,5,453.0
6299,50,1,453.0
6300,54,9,453.0
6301,4,9,453.0
6302,18,5,453.0
6303,57,1,453.0
6304,57,1,453.0
6305,7,1,453.0
6306,33,1,453.0
6307,33,1,453.0
6308,47,1,453.0
6309,34,1,453.0
6310,96,1,453.0
6311,71,1,453.0
6312,9,1,453.0
6313,65,1,453.0
6314,39,9,454.0
6315,4,9,454.0
6316,60,9,454.0
6317,52,9,454.0
6318,57,9,454.0
6319,80,9,454.0
6320,17,9,454.0
6321,33,1,454.0
6322,19,9,454.0
6323,0,9,454.0
6324,65,9,454.0
6325,7,1,454.0
6326,18,9,454.0
6327,0,9,454.0
6328,65,5,454.0
6329,32,9,454.0
6330,7,1,454.0
6331,72,9,454.0
6332,54,9,454.0
6333,49,9,454.0
6334,70,1,454.0
6335,84,1,454.0
6336,23,9,454.0
6337,17,9,454.0
6338,16,1,454.0
6339,8,9,454.0
6340,37,1,454.0
6341,91,9,454.0
6342,54,9,454.0
6343,40,9,454.0
6344,97,9,454.0
6345,25,9,454.0
6346,2,5,454.0
6347,31,9,451.0
6348,83,1,454.0
6349,84,1,454.0
6350,35,1,451.0
6351,6,1,454.0
6352,40,1,454.0
6353,69,1,454.0
6354,1,1,454.0
6355,60,1,454.0
6356,23,1,453.0
6357,49,1,454.0
6358,87,9,90.0
6359,65,10,235.0
6360,98,9,182.0
6361,67,9,455.0
6362,16,5,455.0
6363,13,9,455.0
6364,16,9,455.0
6365,5,1,455.0
6366,7,9,455.0
6367,38,1,455.0
6368,0,10,454.0
6369,60,1,454.0
6370,46,1,455.0
6371,46,1,455.0
6372,69,9,455.0
6373,67,1,424.0
6374,43,9,455.0
6375,43,1,455.0
6376,35,9,455.0
6377,18,9,455.0
6378,37,9,455.0
6379,65,9,341.0
6380,27,1,455.0
6381,75,9,455.0
6382,5,1,455.0
6383,17,9,449.0
6384,60,1,445.0
6385,47,1,454.0
6386,16,1,454.0
6387,16,1,454.0
6388,78,1,455.0
6389,53,1,454.0
6390,96,1,454.0
6391,81,1,452.0
6392,73,9,455.0
6393,60,9,451.0
6394,8,1,454.0
6395,51,1,448.0
6396,27,1,454.0
6397,65,9,455.0
6398,25,9,455.0
6399,91,9,455.0
6400,46,1,455.0
6401,6,1,455.0
6402,10,1,455.0
6403,15,5,455.0
6404,42,5,455.0
6405,81,1,453.0
6406,65,1,455.0
6407,0,9,455.0
6408,39,9,455.0
6409,91,1,455.0
6410,47,1,456.0
6411,98,1,456.0
6412,57,9,456.0
6413,64,1,456.0
6414,47,1,455.0
6415,54,5,456.0
6416,96,9,456.0
6417,41,9,456.0
6418,15,9,456.0
6419,97,9,456.0
6420,18,9,456.0
6421,22,9,456.0
6422,37,9,456.0
6423,73,5,456.0
6424,63,1,456.0
6425,47,1,456.0
6426,1,1,456.0
6427,1,1,456.0
6428,97,1,454.0
6429,55,9,456.0
6430,10,9,456.0
6431,98,9,456.0
6432,96,1,456.0
6433,21,9,451.0
6434,91,1,397.0
6435,61,1,456.0
6436,94,1,455.0
6437,25,1,455.0
6438,8,1,456.0
6439,7,9,450.0
6440,67,9,456.0
6441,10,5,456.0
6442,19,9,450.0
6443,43,5,456.0
6444,59,9,456.0
6445,57,9,443.0
6446,91,1,456.0
6447,80,1,455.0
6448,51,1,456.0
6449,1,9,456.0
6450,52,5,456.0
6451,0,9,307.0
6452,35,9,455.0
6453,16,1,456.0
6454,3,1,456.0
6455,27,9,455.0
6456,33,9,455.0
6457,70,9,456.0
6458,17,9,456.0
6459,96,1,424.0
6460,8,1,456.0
6461,26,9,456.0
6462,64,9,456.0
6463,47,1,456.0
6464,83,9,456.0
6465,32,9,453.0
6466,51,1,453.0
6467,71,1,456.0
6468,52,9,456.0
6469,22,9,456.0
6470,0,1,456.0
6471,51,9,454.0
6472,25,1,456.0
6473,39,1,454.0
6474,47,1,456.0
6475,57,9,456.0
6476,55,1,456.0
6477,41,10,456.0
6478,4,9,456.0
6479,65,9,456.0
6480,18,9,456.0
6481,56,9,449.0
6482,24,1,456.0
6483,15,1,456.0
6484,15,1,456.0
6485,37,9,457.0
6486,15,9,366.0
6487,70,1,457.0
6488,70,1,457.0
6489,96,5,457.0
6490,48,1,457.0
6491,22,1,457.0
6492,53,1,457.0
6493,28,9,457.0
6494,90,1,457.0
6495,30,10,457.0
6496,56,9,457.0
6497,31,1,457.0
6498,24,1,457.0
6499,51,1,457.0
6500,55,1,457.0
6501,55,1,457.0
6502,11,1,457.0
6503,91,9,457.0
6504,69,9,457.0
6505,10,1,457.0
6506,33,9,457.0
6507,27,1,457.0
6508,7,9,457.0
6509,43,9,457.0
6510,38,5,457.0
6511,13,9,457.0
6512,14,5,457.0
6513,30,9,457.0
6514,44,1,457.0
6515,7,9,457.0
6516,40,9,457.0
6517,7,5,457.0
6518,40,9,457.0
6519,57,1,452.0
6520,75,10,152.0
6521,57,1,457.0
6522,43,5,457.0
6523,65,1,457.0
6524,57,9,457.0
6525,65,1,457.0
6526,14,9,457.0
6527,57,1,456.0
6528,16,1,450.0
6529,98,1,457.0
6530,42,1,457.0
6531,37,9,-1459.0
6532,70,1,456.0
6533,65,10,456.0
6534,69,1,439.0
6535,72,1,456.0
6536,60,1,456.0
6537,54,9,-243.0
6538,52,9,456.0
6539,4,1,456.0
6540,46,1,457.0
6541,13,9,457.0
6542,66,9,457.0
6543,31,9,405.0
6544,77,5,454.0
6545,25,9,455.0
6546,54,9,456.0
6547,95,5,443.0
6548,82,9,448.0
6549,28,5,457.0
6550,3,9,457.0
6551,55,1,457.0
6552,7,9,457.0
6553,11,1,457.0
6554,15,5,457.0
6555,31,9,457.0
6556,64,1,458.0
6557,38,10,456.0
6558,0,5,456.0
6559,43,5,456.0
6560,66,5,455.0
6561,52,9,305.0
6562,39,1,458.0
6563,99,5,455.0
6564,67,5,458.0
6565,15,1,458.0
6566,39,1,458.0
6567,12,1,458.0
6568,52,9,457.0
6569,30,1,453.0
6570,1,9,458.0
6571,70,9,458.0
6572,72,9,458.0
6573,96,1,458.0
6574,14,1,458.0
6575,94,5,458.0
6576,78,1,458.0
6577,91,1,458.0
6578,40,9,458.0
6579,54,9,458.0
6580,80,9,458.0
6581,75,1,458.0
6582,2,9,-729.0
6583,69,1,458.0
6584,91,5,458.0
6585,60,9,442.0
6586,78,9,458.0
6587,32,9,458.0
6588,27,1,458.0
6589,91,1,458.0
6590,8,1,458.0
6591,10,1,369.0
6592,16,1,458.0
6593,80,10,454.0
6594,96,1,458.0
6595,0,9,458.0
6596,0,1,458.0
6597,28,10,458.0
6598,33,9,458.0
6599,31,9,458.0
6600,59,9,458.0
6601,83,1,458.0
6602,67,1,458.0
6603,34,1,458.0
6604,46,1,458.0
6605,80,1,446.0
6606,93,10,-1459.0
6607,93,1,-1459.0
6608,54,9,458.0
6609,62,1,458.0
6610,8,1,458.0
6611,99,1,457.0
6612,81,1,457.0
6613,11,9,455.0
6614,44,1,458.0
6615,57,9,458.0
6616,80,9,458.0
6617,28,9,458.0
6618,10,1,458.0
6619,56,1,458.0
6620,56,1,458.0
6621,54,1,458.0
6622,53,1,458.0
6623,99,1,458.0
6624,65,1,458.0
6625,63,1,457.0
6626,42,1,457.0
6627,54,1,458.0
6628,56,1,458.0
6629,10,1,458.0
6630,18,9,458.0
6631,57,9,458.0
6632,89,9,458.0
6633,11,1,458.0
6634,99,10,457.0
6635,97,9,457.0
6636,60,9,457.0
6637,52,1,457.0
6638,39,1,458.0
6639,47,5,457.0
6640,7,9,457.0
6641,22,1,457.0
6642,60,9,458.0
6643,2,9,458.0
6644,72,9,458.0
6645,50,1,458.0
6646,14,1,458.0
6647,11,1,457.0
6648,70,1,457.0
6649,78,1,457.0
6650,50,1,458.0
6651,36,5,458.0
6652,14,1,458.0
6653,66,1,458.0
6654,22,10,438.0
6655,68,9,459.0
6656,0,9,459.0
6657,28,9,459.0
6658,54,9,459.0
6659,19,9,459.0
6660,22,1,375.0
6661,84,9,459.0
6662,67,9,459.0
6663,77,9,459.0
6664,77,1,456.0
6665,17,1,458.0
6666,78,1,457.0
6667,73,1,458.0
6668,15,1,425.0
6669,8,1,459.0
6670,52,1,459.0
6671,56,1,457.0
6672,63,9,459.0
6673,57,9,459.0
6674,0,9,459.0
6675,2,1,459.0
6676,69,1,459.0
6677,91,1,459.0
6678,84,1,459.0
6679,43,5,459.0
6680,14,1,459.0
6681,95,1,459.0
6682,11,9,459.0
6683,17,1,459.0
6684,34,1,459.0
6685,40,9,459.0
6686,57,9,459.0
6687,98,9,459.0
6688,57,5,459.0
6689,42,10,459.0
6690,55,9,459.0
6691,64,9,459.0
6692,70,9,459.0
6693,13,9,459.0
6694,8,1,459.0
6695,2,9,459.0
6696,67,9,459.0
6697,80,1,459.0
6698,14,9,459.0
6699,69,9,459.0
6700,78,9,459.0
6701,64,9,459.0
6702,83,1,459.0
6703,80,1,459.0
6704,65,9,459.0
6705,95,9,459.0
6706,92,1,459.0
6707,51,9,459.0
6708,60,5,459.0
6709,71,1,459.0
6710,68,9,459.0
6711,16,1,458.0
6712,74,9,459.0
6713,73,10,-559.0
6714,78,1,459.0
6715,15,9,459.0
6716,9,1,458.0
6717,83,10,459.0
6718,98,9,458.0
6719,43,9,458.0
6720,71,1,458.0
6721,99,9,458.0
6722,99,9,459.0
6723,11,1,458.0
6724,5,1,458.0
6725,97,9,458.0
6726,41,10,451.0
6727,36,5,441.0
6728,10,1,458.0
6729,66,10,457.0
6730,39,9,457.0
6731,97,9,457.0
6732,87,1,459.0
6733,80,1,458.0
6734,84,1,458.0
6735,97,1,459.0
6736,0,9,460.0
6737,92,1,460.0
6738,10,5,460.0
6739,0,1,460.0
6740,38,5,460.0
6741,0,9,460.0
6742,52,9,460.0
6743,98,1,460.0
6744,37,1,460.0
6745,57,9,460.0
6746,15,9,460.0
6747,57,9,460.0
6748,57,1,460.0
6749,25,9,460.0
6750,0,9,460.0
6751,97,9,460.0
6752,34,1,460.0
6753,57,1,460.0
6754,37,9,460.0
6755,90,1,460.0
6756,0,9,460.0
6757,16,9,460.0
6758,0,9,460.0
6759,57,9,460.0
6760,15,5,460.0
6761,47,9,460.0
6762,66,9,460.0
6763,66,9,460.0
6764,34,9,460.0
6765,23,9,460.0
6766,2,9,460.0
6767,68,5,460.0
6768,22,1,460.0
6769,80,10,460.0
6770,37,1,459.0
6771,13,9,460.0
6772,71,9,460.0
6773,69,9,460.0
6774,75,9,460.0
6775,5,9,460.0
6776,80,9,460.0
6777,59,1,459.0
6778,18,1,460.0
6779,13,1,459.0
6780,43,9,460.0
6781,42,1,460.0
6782,25,1,460.0
6783,14,9,450.0
6784,23,1,460.0
6785,78,1,460.0
6786,59,1,460.0
6787,11,1,460.0
6788,77,1,455.0
6789,89,1,460.0
6790,96,1,459.0
6791,72,1,459.0
6792,68,1,460.0
6793,19,1,460.0
6794,47,1,454.0
6795,71,9,460.0
6796,15,9,459.0
6797,57,10,459.0
6798,34,1,459.0
6799,80,1,459.0
6800,57,10,459.0
6801,5,9,459.0
6802,60,1,459.0
6803,17,1,459.0
6804,65,9,459.0
6805,25,1,459.0
6806,12,9,461.0
6807,40,9,461.0
6808,0,5,461.0
6809,33,9,461.0
6810,38,9,461.0
6811,99,1,461.0
6812,57,9,461.0
6813,98,9,461.0
6814,73,9,461.0
6815,18,9,461.0
6816,52,9,461.0
6817,65,9,461.0
6818,28,9,461.0
6819,52,5,461.0
6820,18,9,461.0
6821,50,1,460.0
6822,2,5,461.0
6823,74,9,461.0
6824,0,9,461.0
6825,18,5,461.0
6826,33,9,461.0
6827,2,9,461.0
6828,62,5,461.0
6829,65,1,461.0
6830,98,9,461.0
6831,80,9,461.0
6832,31,9,461.0
6833,78,5,461.0
6834,25,9,461.0
6835,25,5,461.0
6836,71,1,460.0
6837,33,9,460.0
6838,67,1,460.0
6839,72,1,461.0
6840,2,5,459.0
6841,65,9,461.0
6842,11,9,461.0
6843,72,9,461.0
6844,7,9,459.0
6845,43,1,460.0
6846,78,1,461.0
6847,3,1,461.0
6848,0,9,461.0
6849,42,1,460.0
6850,65,9,461.0
6851,67,9,461.0
6852,69,1,461.0
6853,15,9,459.0
6854,0,9,383.0
6855,77,9,461.0
6856,10,9,383.0
6857,43,9,461.0
6858,27,9,455.0
6859,16,1,460.0
6860,24,1,460.0
6861,60,1,461.0
6862,7,5,459.0
6863,83,1,449.0
6864,50,1,458.0
6865,89,1,460.0
6866,75,9,461.0
6867,0,9,460.0
6868,15,1,461.0
6869,9,1,461.0
6870,81,9,461.0
6871,18,1,461.0
6872,81,1,461.0
6873,2,5,461.0
6874,92,1,461.0
6875,4,1,461.0
6876,18,1,461.0
6877,15,5,461.0
6878,67,1,461.0
6879,23,1,461.0
6880,95,9,461.0
6881,67,1,462.0
6882,14,9,462.0
6883,14,9,462.0
6884,57,1,461.0
6885,0,1,462.0
6886,50,9,462.0
6887,72,5,462.0
6888,19,5,462.0
6889,56,9,462.0
6890,55,1,462.0
6891,72,9,462.0
6892,22,1,462.0
6893,96,1,462.0
6894,18,1,462.0
6895,56,1,305.0
6896,19,1,462.0
6897,4,9,462.0
6898,15,1,462.0
6899,67,10,462.0
6900,87,9,459.0
6901,33,1,462.0
6902,84,9,462.0
6903,80,1,462.0
6904,18,1,462.0
6905,56,9,462.0
6906,33,9,462.0
6907,96,1,462.0
6908,69,9,462.0
6909,90,1,462.0
6910,62,1,455.0
6911,16,10,453.0
6912,41,1,461.0
6913,57,9,462.0
6914,2,1,461.0
6915,15,1,461.0
6916,46,1,461.0
6917,0,1,462.0
6918,91,1,462.0
6919,6,9,462.0
6920,48,1,462.0
6921,17,1,462.0
6922,2,1,462.0
6923,9,5,462.0
6924,3,9,458.0
6925,89,5,458.0
6926,82,1,462.0
6927,75,9,462.0
6928,77,10,462.0
6929,27,5,462.0
6930,44,1,462.0
6931,57,9,459.0
6932,80,1,459.0
6933,72,1,459.0
6934,46,10,459.0
6935,44,9,451.0
6936,77,9,462.0
6937,0,1,426.0
6938,72,9,428.0
6939,94,9,429.0
6940,10,9,462.0
6941,26,9,462.0
6942,69,9,462.0
6943,22,9,462.0
6944,18,1,462.0
6945,2,5,462.0
6946,91,1,462.0
6947,22,9,461.0
6948,44,1,462.0
6949,0,10,462.0
6950,8,5,462.0
6951,69,9,462.0
6952,69,10,462.0
6953,57,1,460.0
6954,64,1,460.0
6955,38,1,460.0
6956,75,1,460.0
6957,57,1,460.0
6958,57,9,462.0
6959,18,9,462.0
6960,23,9,462.0
6961,33,9,456.0
6962,86,5,463.0
6963,15,9,463.0
6964,49,1,463.0
6965,57,1,463.0
6966,49,1,463.0
6967,78,1,463.0
6968,97,9,463.0
6969,74,1,463.0
6970,67,1,463.0
6971,14,9,463.0
6972,18,9,463.0
6973,66,9,463.0
6974,16,5,463.0
6975,2,9,463.0
6976,37,9,463.0
6977,66,1,463.0
6978,27,9,463.0
6979,35,1,463.0
6980,19,5,463.0
