,0
14192,82
14193,91
14194,39
14195,3
14196,31
14197,18
14198,4
14199,69
14200,65
14201,39
14202,38
14203,57
14204,43
14205,71
14206,68
14207,99
14208,27
14209,48
14210,53
14211,68
14212,23
14213,23
14214,55
14215,62
14216,37
14217,95
14218,80
14219,73
14220,84
14221,38
14222,57
14223,0
14224,31
14225,13
14226,65
14227,70
14228,25
14229,44
14230,86
14231,18
14232,72
14233,87
14234,0
14235,63
14236,46
14237,49
14238,65
14239,86
14240,57
14241,94
14242,69
14243,99
14244,7
14245,39
14246,65
14247,94
14248,7
14249,80
14250,66
14251,95
14252,91
14253,78
14254,39
14255,12
14256,14
14257,47
14258,31
14259,75
14260,95
14261,57
14262,75
14263,57
14264,84
14265,47
14266,5
14267,83
14268,18
14269,27
14270,60
14271,69
14272,83
14273,60
14274,96
14275,60
14276,65
14277,38
14278,57
14279,65
14280,35
14281,52
14282,51
14283,52
14284,44
14285,9
14286,8
14287,69
14288,95
14289,40
14290,44
14291,98
14292,78
14293,18
14294,22
14295,70
14296,67
14297,0
14298,56
14299,7
14300,47
14301,35
14302,33
14303,78
14304,66
14305,70
14306,80
14307,57
14308,57
14309,57
14310,57
14311,82
14312,95
14313,48
14314,60
14315,75
14316,64
14317,27
14318,56
14319,97
14320,23
14321,3
14322,43
14323,69
14324,18
14325,12
14326,95
14327,64
14328,72
14329,66
14330,97
14331,52
14332,46
14333,72
14334,32
14335,51
14336,12
14337,84
14338,59
14339,97
14340,96
14341,18
14342,74
14343,35
14344,55
14345,50
14346,42
14347,31
14348,15
14349,35
14350,69
14351,77
14352,32
14353,0
14354,57
14355,25
14356,18
14357,95
14358,63
14359,56
14360,57
14361,47
14362,5
14363,7
14364,65
14365,3
14366,93
14367,10
14368,43
14369,72
14370,5
14371,9
14372,61
14373,81
14374,9
14375,38
14376,47
14377,4
14378,84
14379,43
14380,75
14381,55
14382,72
14383,35
14384,8
14385,35
14386,66
14387,44
14388,91
14389,0
14390,8
14391,44
14392,70
14393,0
14394,80
14395,6
14396,65
14397,19
14398,47
14399,55
14400,36
14401,65
14402,36
14403,63
14404,24
14405,47
14406,19
14407,57
14408,77
14409,59
14410,97
14411,14
14412,27
14413,18
14414,57
14415,57
14416,56
14417,10
14418,66
14419,80
14420,17
14421,18
14422,47
14423,2
14424,6
14425,46
14426,78
14427,64
14428,51
14429,62
14430,68
14431,24
14432,31
14433,18
14434,17
14435,95
14436,90
14437,94
14438,62
14439,38
14440,80
14441,43
14442,18
14443,71
14444,17
14445,35
14446,14
14447,27
14448,94
14449,14
14450,47
14451,37
14452,63
14453,63
14454,71
14455,99
14456,50
14457,73
14458,75
14459,5
14460,65
14461,74
14462,44
14463,50
14464,57
14465,0
14466,17
14467,31
14468,91
14469,86
14470,73
14471,57
14472,75
14473,50
14474,2
14475,83
14476,59
14477,2
14478,0
14479,2
14480,65
14481,62
14482,66
14483,17
14484,18
14485,57
14486,9
14487,39
14488,49
14489,57
14490,55
14491,9
14492,98
14493,16
14494,65
14495,44
14496,88
14497,98
14498,51
14499,57
14500,10
14501,51
14502,70
14503,0
14504,0
14505,0
14506,0
14507,27
14508,84
14509,53
14510,59
14511,97
14512,57
14513,80
14514,83
14515,3
14516,77
14517,4
14518,94
14519,63
14520,14
14521,71
14522,48
14523,52
14524,42
14525,84
14526,50
14527,97
14528,52
14529,83
14530,55
14531,91
14532,11
14533,9
14534,17
14535,14
14536,80
14537,7
14538,70
14539,95
14540,28
14541,40
14542,87
14543,75
14544,41
14545,60
14546,80
14547,75
14548,77
14549,4
14550,28
14551,72
14552,25
14553,9
14554,46
14555,65
14556,41
14557,72
14558,77
14559,82
14560,65
14561,17
14562,25
14563,70
14564,57
14565,84
14566,71
14567,80
14568,65
14569,98
14570,80
14571,0
14572,35
14573,77
14574,56
14575,54
14576,86
14577,23
14578,48
14579,66
14580,77
14581,57
14582,81
14583,17
14584,12
14585,17
14586,99
14587,84
14588,47
14589,78
14590,65
14591,96
14592,35
14593,57
14594,0
14595,56
14596,97
14597,41
14598,57
14599,38
14600,99
14601,69
14602,92
14603,66
14604,80
14605,65
14606,0
14607,52
14608,48
14609,75
14610,15
14611,99
14612,57
14613,91
14614,33
14615,42
14616,0
14617,16
14618,66
14619,40
14620,65
14621,78
14622,92
14623,95
14624,38
14625,75
14626,52
14627,63
14628,51
14629,17
14630,52
14631,50
14632,63
14633,95
14634,95
14635,87
14636,57
14637,11
14638,78
14639,78
14640,64
14641,69
14642,97
14643,69
14644,53
14645,7
14646,9
14647,60
14648,53
14649,18
14650,11
14651,99
14652,14
14653,94
14654,4
14655,73
14656,15
14657,24
14658,39
14659,43
14660,55
14661,38
14662,55
14663,71
14664,80
14665,90
14666,38
14667,54
14668,70
14669,12
14670,80
14671,72
14672,8
14673,41
14674,84
14675,83
14676,87
14677,85
14678,36
14679,97
14680,66
14681,54
14682,15
14683,28
14684,98
14685,0
14686,5
14687,18
14688,68
14689,77
14690,52
14691,41
14692,65
14693,16
14694,89
14695,52
14696,18
14697,69
14698,8
14699,44
14700,25
14701,18
14702,82
14703,89
14704,8
14705,97
14706,4
14707,39
14708,57
14709,95
14710,65
14711,98
14712,7
14713,23
14714,28
14715,54
14716,7
14717,65
14718,56
14719,1
14720,57
14721,23
14722,52
14723,82
14724,57
14725,65
14726,70
14727,0
14728,34
14729,23
14730,54
14731,38
14732,56
14733,47
14734,69
14735,99
14736,65
14737,53
14738,91
14739,77
14740,51
14741,55
14742,0
14743,37
14744,66
14745,54
14746,73
14747,96
14748,67
14749,13
14750,80
14751,42
14752,57
14753,18
14754,83
14755,14
14756,0
14757,7
14758,0
14759,40
14760,75
14761,96
14762,91
14763,18
14764,50
14765,67
14766,28
14767,86
14768,65
14769,39
14770,37
14771,96
14772,14
14773,56
14774,57
14775,4
14776,65
14777,80
14778,5
14779,46
14780,24
14781,17
14782,71
14783,5
14784,42
14785,52
14786,50
14787,57
14788,56
14789,72
14790,38
14791,0
14792,42
14793,66
14794,57
14795,53
14796,84
14797,66
14798,69
14799,23
14800,12
14801,34
14802,50
14803,0
14804,51
14805,47
14806,18
14807,99
14808,52
14809,51
14810,2
14811,42
14812,14
14813,17
14814,18
14815,0
14816,12
14817,48
14818,86
14819,13
14820,97
14821,43
14822,23
14823,55
14824,65
14825,95
14826,38
14827,96
14828,77
14829,28
14830,5
14831,8
14832,68
14833,49
14834,28
14835,59
14836,63
14837,72
14838,16
14839,41
14840,52
14841,85
14842,39
14843,66
14844,12
14845,25
14846,65
14847,17
14848,15
14849,43
14850,27
14851,5
14852,25
14853,16
14854,77
14855,17
14856,47
14857,75
14858,91
14859,54
14860,78
14861,10
14862,78
14863,7
14864,78
14865,97
14866,68
14867,10
14868,28
14869,66
14870,17
14871,93
14872,31
14873,5
14874,66
14875,0
14876,1
14877,11
14878,66
14879,28
14880,37
14881,80
14882,78
14883,0
14884,30
14885,65
14886,8
14887,57
14888,52
14889,52
14890,7
14891,87
14892,9
14893,39
14894,18
14895,98
14896,18
14897,75
14898,25
14899,55
14900,86
14901,2
14902,50
14903,7
14904,77
14905,37
14906,68
14907,95
14908,38
14909,37
14910,57
14911,77
14912,27
14913,94
14914,2
14915,3
14916,79
14917,57
14918,28
14919,25
14920,36
14921,67
14922,17
14923,42
14924,73
14925,84
14926,18
14927,11
14928,30
14929,7
14930,38
14931,66
14932,67
14933,57
14934,8
14935,86
14936,66
14937,93
14938,30
14939,91
14940,99
14941,31
14942,60
14943,10
14944,16
14945,80
14946,84
14947,51
14948,57
14949,8
14950,15
14951,8
14952,65
14953,85
14954,18
14955,75
14956,93
14957,25
14958,42
14959,80
14960,16
14961,4
14962,35
14963,25
14964,5
14965,91
14966,4
14967,66
14968,42
14969,2
14970,54
14971,49
14972,57
14973,66
14974,18
14975,19
14976,56
14977,26
14978,18
14979,60
14980,38
14981,7
14982,12
14983,18
14984,80
14985,92
14986,5
14987,36
14988,66
14989,81
14990,35
14991,59
14992,17
14993,2
14994,12
14995,44
14996,5
14997,7
14998,91
14999,17
15000,71
15001,93
15002,9
15003,18
15004,57
15005,41
15006,27
15007,35
15008,2
15009,91
15010,8
15011,14
15012,83
15013,8
15014,18
15015,66
15016,70
15017,40
15018,1
15019,18
15020,73
15021,41
15022,98
15023,74
15024,95
15025,5
15026,18
15027,0
15028,96
15029,11
15030,47
15031,16
15032,60
15033,17
15034,41
15035,92
15036,25
15037,4
15038,80
15039,40
15040,96
15041,69
15042,57
15043,75
15044,57
15045,5
15046,81
15047,12
15048,40
15049,85
15050,44
15051,22
15052,57
15053,57
15054,71
15055,0
15056,91
15057,17
15058,27
15059,32
15060,62
15061,49
15062,42
15063,57
15064,59
15065,59
15066,7
15067,65
15068,8
15069,86
15070,42
15071,22
15072,37
15073,2
15074,73
15075,83
15076,54
15077,1
15078,57
15079,8
15080,91
15081,8
15082,0
15083,35
15084,84
15085,74
15086,43
15087,96
15088,96
15089,18
15090,37
15091,78
15092,67
15093,91
15094,97
15095,57
15096,66
15097,57
15098,6
15099,56
15100,32
15101,0
15102,39
15103,95
15104,44
15105,0
15106,50
15107,38
15108,25
15109,15
15110,66
15111,18
15112,64
15113,25
15114,36
15115,18
15116,97
15117,96
15118,87
15119,80
15120,98
15121,18
15122,36
15123,64
15124,44
15125,90
15126,73
15127,50
15128,63
15129,40
15130,84
15131,37
15132,89
15133,43
15134,93
15135,26
15136,9
15137,0
15138,25
15139,12
15140,50
15141,87
15142,90
15143,37
15144,54
15145,75
15146,22
15147,87
15148,40
15149,6
15150,47
15151,3
15152,18
15153,78
15154,9
15155,52
15156,65
15157,31
15158,0
15159,7
15160,70
15161,67
15162,68
15163,23
15164,4
15165,34
15166,92
15167,97
15168,28
15169,57
15170,54
15171,97
15172,18
15173,28
15174,14
15175,28
15176,66
15177,64
15178,2
15179,39
15180,25
15181,13
15182,44
15183,50
15184,86
15185,87
15186,7
15187,67
15188,12
15189,57
15190,8
15191,0
15192,83
15193,22
15194,91
15195,78
15196,72
15197,56
15198,95
15199,34
15200,47
15201,2
15202,73
15203,22
15204,98
15205,14
15206,54
15207,14
15208,30
15209,78
15210,62
15211,23
15212,4
15213,57
15214,15
15215,1
15216,38
15217,30
15218,63
15219,0
15220,33
15221,4
15222,8
15223,60
15224,12
15225,66
15226,35
15227,1
15228,15
15229,17
15230,72
15231,30
15232,85
15233,24
15234,78
15235,27
15236,57
15237,57
15238,42
15239,72
15240,16
15241,10
15242,56
15243,17
15244,57
15245,60
15246,57
15247,82
15248,57
15249,4
15250,68
15251,81
15252,23
15253,94
15254,0
15255,57
15256,66
15257,52
15258,68
15259,65
15260,12
15261,30
15262,35
15263,82
15264,18
15265,68
15266,33
15267,56
15268,65
15269,72
15270,17
15271,65
15272,7
15273,72
15274,30
15275,59
15276,64
15277,27
15278,57
15279,4
15280,65
15281,72
15282,44
15283,71
15284,56
15285,95
15286,50
15287,89
15288,52
15289,71
15290,80
15291,2
15292,60
15293,49
15294,91
15295,91
15296,12
15297,52
15298,5
15299,1
15300,50
15301,60
15302,81
15303,65
15304,62
15305,0
15306,85
15307,92
15308,56
15309,91
15310,83
15311,12
15312,52
15313,31
15314,41
15315,14
15316,5
15317,50
15318,0
15319,80
15320,62
15321,30
15322,80
15323,75
15324,56
15325,3
15326,17
15327,0
15328,18
15329,16
15330,92
15331,66
15332,50
15333,14
15334,11
15335,5
15336,84
15337,28
15338,42
15339,6
15340,86
15341,77
15342,96
15343,97
15344,52
15345,18
15346,72
15347,23
15348,38
15349,49
15350,2
15351,18
15352,36
15353,95
15354,17
15355,69
15356,55
15357,14
15358,7
15359,68
15360,83
15361,16
15362,16
15363,57
15364,49
15365,65
15366,43
15367,83
15368,93
15369,67
15370,4
15371,13
15372,6
15373,66
15374,57
15375,37
15376,4
15377,68
15378,22
15379,97
15380,65
15381,50
15382,49
15383,52
15384,35
15385,98
15386,17
15387,48
15388,70
15389,32
15390,25
15391,60
15392,52
15393,49
15394,34
15395,57
15396,57
15397,51
15398,34
15399,47
15400,57
15401,65
15402,44
15403,34
15404,10
15405,5
15406,52
15407,44
15408,44
15409,44
15410,99
15411,66
15412,55
15413,0
15414,24
15415,37
15416,0
15417,0
15418,40
15419,37
15420,49
15421,57
15422,15
15423,46
15424,18
15425,66
15426,39
15427,77
15428,37
15429,80
15430,2
15431,15
15432,25
15433,57
15434,33
15435,52
15436,17
15437,84
15438,72
15439,15
15440,98
15441,38
15442,26
15443,0
15444,7
15445,40
15446,66
15447,36
15448,13
15449,0
15450,32
15451,57
15452,77
15453,75
15454,47
15455,44
15456,1
15457,39
15458,3
15459,28
15460,65
15461,78
15462,72
15463,70
15464,57
15465,26
15466,77
15467,84
15468,49
15469,4
15470,31
15471,78
15472,5
15473,97
15474,78
15475,55
15476,9
15477,84
15478,94
15479,0
15480,80
15481,70
15482,97
15483,57
15484,35
15485,12
15486,66
15487,17
15488,7
15489,78
15490,32
15491,81
15492,11
15493,68
15494,57
15495,18
15496,41
15497,28
15498,66
15499,30
15500,68
15501,39
15502,65
15503,0
15504,11
15505,93
15506,66
15507,81
15508,9
15509,60
15510,70
15511,40
15512,2
15513,77
15514,66
15515,3
15516,0
15517,17
15518,9
15519,6
15520,55
15521,71
15522,54
15523,50
15524,41
15525,90
15526,26
15527,28
15528,81
15529,17
15530,66
15531,5
15532,66
15533,77
15534,1
15535,43
15536,50
15537,65
15538,71
15539,26
15540,43
15541,54
15542,0
15543,80
15544,94
15545,67
15546,37
15547,80
15548,3
15549,12
15550,80
15551,25
15552,6
15553,91
15554,49
15555,5
15556,2
15557,57
15558,86
15559,0
15560,57
15561,55
15562,7
15563,65
15564,17
15565,71
15566,11
15567,38
15568,63
15569,52
15570,24
15571,57
15572,73
15573,3
15574,50
15575,52
15576,26
15577,12
15578,66
15579,53
15580,86
15581,69
15582,99
15583,94
15584,7
15585,75
15586,1
15587,33
15588,9
15589,42
15590,66
15591,42
15592,4
15593,38
15594,85
15595,47
15596,13
15597,50
15598,39
15599,66
15600,80
15601,78
15602,91
15603,94
15604,53
15605,80
15606,14
15607,12
15608,90
15609,53
15610,80
15611,77
15612,24
15613,73
15614,15
15615,38
15616,94
15617,0
15618,56
15619,59
15620,49
15621,59
15622,32
15623,54
15624,44
15625,46
15626,7
15627,46
15628,42
15629,18
15630,48
15631,0
15632,52
15633,17
15634,48
15635,18
15636,18
15637,80
15638,80
15639,98
15640,95
15641,63
15642,18
15643,81
15644,38
15645,97
15646,9
15647,18
15648,1
15649,68
15650,0
15651,22
15652,80
15653,42
15654,72
15655,9
15656,99
15657,15
15658,0
15659,56
15660,43
15661,87
15662,13
15663,89
15664,63
15665,2
15666,65
15667,0
15668,98
15669,33
15670,12
15671,24
15672,92
15673,65
15674,73
15675,27
15676,84
15677,81
15678,94
15679,42
15680,0
15681,69
15682,57
15683,98
15684,91
15685,4
15686,55
15687,65
15688,52
15689,12
15690,66
15691,57
15692,4
15693,65
15694,67
15695,6
15696,54
15697,84
15698,56
15699,54
15700,12
15701,94
15702,38
15703,94
15704,2
15705,31
15706,91
15707,68
15708,1
15709,98
15710,49
15711,4
15712,54
15713,74
15714,68
15715,52
15716,0
15717,8
15718,71
15719,14
15720,50
15721,2
15722,0
15723,64
15724,2
15725,43
15726,57
15727,33
15728,66
15729,26
15730,93
15731,63
15732,93
15733,57
15734,66
15735,89
15736,66
15737,6
15738,86
15739,51
15740,44
15741,0
15742,0
15743,18
15744,10
15745,8
15746,8
15747,11
15748,15
15749,14
15750,17
15751,36
15752,91
15753,2
15754,5
15755,1
15756,18
15757,7
15758,57
15759,84
15760,33
15761,96
15762,5
15763,57
15764,97
15765,91
15766,68
15767,7
15768,72
15769,28
15770,57
15771,98
15772,99
15773,91
15774,97
15775,0
15776,34
15777,3
15778,0
15779,2
15780,2
15781,57
15782,57
15783,87
15784,30
15785,24
15786,46
15787,46
15788,74
15789,38
15790,91
15791,38
15792,72
15793,1
15794,65
15795,30
15796,51
15797,56
15798,95
15799,12
15800,24
15801,35
15802,35
15803,65
15804,34
15805,0
15806,67
15807,9
15808,12
15809,40
15810,83
15811,94
15812,59
15813,33
15814,28
15815,0
15816,86
15817,87
15818,0
15819,33
15820,32
15821,46
15822,66
15823,2
15824,80
15825,65
15826,44
15827,43
15828,78
15829,22
15830,35
15831,78
15832,54
15833,18
15834,39
15835,43
15836,54
15837,42
15838,51
15839,47
15840,14
15841,47
15842,77
15843,43
15844,92
15845,52
15846,0
15847,38
15848,0
15849,50
15850,35
15851,37
15852,18
15853,23
15854,8
15855,0
15856,0
15857,94
15858,25
15859,10
15860,99
15861,80
15862,65
15863,70
15864,6
15865,78
15866,18
15867,53
15868,4
15869,19
15870,7
15871,98
15872,26
15873,8
15874,60
15875,98
15876,80
15877,62
15878,6
15879,99
15880,56
15881,57
15882,95
15883,72
15884,43
15885,89
15886,71
15887,55
15888,90
15889,24
15890,30
15891,83
15892,97
15893,57
15894,27
15895,14
15896,0
15897,33
15898,14
15899,32
15900,98
15901,0
15902,9
15903,80
15904,67
15905,57
15906,68
15907,89
15908,33
15909,70
15910,74
15911,2
15912,81
15913,96
15914,60
15915,34
15916,48
15917,82
15918,23
15919,75
15920,41
15921,46
15922,25
15923,15
15924,89
15925,15
15926,71
15927,10
15928,26
15929,13
15930,33
15931,64
15932,72
15933,57
15934,44
15935,36
15936,77
15937,15
15938,57
15939,28
15940,37
15941,0
15942,89
15943,65
15944,91
15945,23
15946,5
15947,72
15948,57
15949,42
15950,27
15951,1
15952,97
15953,15
15954,16
15955,53
15956,51
15957,56
15958,57
15959,65
15960,46
15961,22
15962,43
15963,18
15964,41
15965,15
15966,90
15967,18
15968,31
15969,63
15970,42
15971,80
15972,28
15973,72
15974,66
15975,86
15976,23
15977,0
15978,57
15979,0
15980,89
15981,5
15982,52
15983,69
15984,12
15985,82
15986,96
15987,37
15988,87
15989,81
15990,68
15991,91
15992,16
15993,25
15994,89
15995,81
15996,73
15997,25
15998,46
15999,3
16000,89
16001,81
16002,52
16003,1
16004,80
16005,4
16006,30
16007,46
16008,25
16009,86
16010,84
16011,40
16012,52
16013,28
16014,53
16015,51
16016,17
16017,18
16018,68
16019,37
16020,39
16021,98
16022,77
16023,33
16024,65
16025,0
16026,56
16027,44
16028,18
16029,60
16030,2
16031,2
16032,12
16033,8
16034,15
16035,54
16036,38
16037,65
16038,89
16039,0
16040,14
16041,47
16042,95
16043,83
16044,83
16045,43
16046,87
16047,78
16048,6
16049,19
16050,68
16051,57
16052,98
16053,17
16054,63
16055,78
16056,23
16057,17
16058,65
16059,41
16060,1
16061,81
16062,2
16063,24
16064,8
16065,99
16066,91
16067,53
16068,8
16069,8
16070,73
16071,78
16072,4
16073,35
16074,65
16075,51
16076,44
16077,97
16078,73
16079,56
16080,98
16081,70
16082,57
16083,94
16084,33
16085,57
16086,87
16087,43
16088,68
16089,32
16090,0
16091,93
16092,1
16093,15
16094,84
16095,70
16096,81
16097,99
16098,56
16099,77
16100,93
16101,48
16102,84
16103,38
16104,57
16105,78
16106,27
16107,18
16108,94
16109,66
16110,0
16111,78
16112,78
16113,52
16114,18
16115,55
16116,40
16117,57
16118,69
16119,12
16120,60
16121,10
16122,56
16123,80
16124,56
16125,69
16126,65
16127,54
16128,81
16129,51
16130,44
16131,5
16132,18
16133,43
16134,57
16135,15
16136,75
16137,75
16138,56
16139,71
16140,33
16141,17
16142,66
16143,5
16144,78
16145,30
16146,30
16147,64
16148,7
16149,72
16150,12
16151,51
16152,55
16153,69
16154,16
16155,46
16156,34
16157,53
16158,69
16159,70
16160,28
16161,48
16162,67
16163,56
16164,59
16165,49
16166,68
16167,46
16168,6
16169,18
16170,8
16171,84
16172,46
16173,5
16174,8
16175,8
16176,50
16177,2
16178,0
16179,54
16180,33
16181,84
16182,66
16183,66
16184,99
16185,64
16186,0
16187,57
16188,51
16189,51
16190,30
16191,62
16192,6
16193,97
16194,81
16195,97
16196,51
16197,54
16198,28
16199,5
16200,28
16201,4
16202,56
16203,69
16204,69
16205,18
16206,0
16207,10
16208,67
16209,48
16210,84
16211,92
16212,42
16213,56
16214,90
16215,98
16216,94
16217,62
16218,77
16219,25
16220,62
16221,31
16222,27
16223,95
16224,36
16225,80
16226,2
16227,50
16228,38
16229,0
16230,0
16231,84
16232,43
16233,72
16234,4
16235,54
16236,43
16237,32
16238,11
16239,67
16240,7
16241,18
16242,83
16243,54
16244,89
16245,68
16246,84
16247,62
16248,25
16249,51
16250,41
16251,5
16252,77
16253,18
16254,81
16255,81
16256,75
16257,28
16258,17
16259,15
16260,18
16261,8
16262,26
16263,2
16264,97
16265,32
16266,2
16267,98
16268,70
16269,43
16270,17
16271,17
16272,57
16273,37
16274,16
16275,16
16276,66
16277,43
16278,54
16279,17
16280,34
16281,5
16282,9
16283,57
16284,18
16285,70
16286,49
16287,24
16288,5
16289,17
16290,57
16291,33
16292,17
16293,0
16294,71
16295,14
16296,72
16297,86
16298,54
16299,97
16300,17
16301,57
16302,26
16303,15
16304,34
16305,60
16306,49
16307,94
16308,49
16309,87
16310,10
16311,14
16312,3
16313,68
16314,40
16315,15
16316,8
16317,62
16318,56
16319,94
16320,16
16321,98
16322,77
16323,30
16324,97
16325,8
16326,17
16327,49
16328,64
16329,7
16330,53
16331,0
16332,74
16333,16
16334,57
16335,57
16336,17
16337,66
16338,52
16339,57
16340,43
16341,77
16342,31
16343,25
16344,73
16345,98
16346,17
16347,48
16348,12
16349,65
16350,15
16351,44
16352,78
16353,44
16354,4
16355,22
16356,0
16357,75
16358,70
16359,17
16360,69
16361,75
16362,0
16363,50
16364,73
16365,0
16366,96
16367,65
16368,18
16369,19
16370,57
16371,0
16372,18
16373,19
16374,18
16375,0
16376,48
16377,65
16378,85
16379,33
16380,11
16381,95
16382,48
16383,82
16384,86
16385,11
16386,43
16387,19
16388,18
16389,2
16390,25
16391,69
16392,87
16393,27
16394,81
16395,8
16396,57
16397,56
16398,25
16399,36
16400,71
16401,66
16402,47
16403,47
16404,92
16405,8
16406,11
16407,66
16408,22
16409,68
16410,18
16411,40
16412,0
16413,57
16414,68
16415,47
16416,5
16417,10
16418,38
16419,97
16420,30
16421,63
16422,8
16423,82
16424,1
16425,57
16426,18
16427,52
16428,18
16429,4
16430,36
16431,69
16432,63
16433,68
16434,66
16435,10
16436,15
16437,78
16438,41
16439,89
16440,68
16441,96
16442,65
16443,68
16444,92
16445,81
16446,40
16447,84
16448,43
16449,7
16450,53
16451,67
16452,33
16453,30
16454,95
16455,33
16456,97
16457,99
16458,16
16459,68
16460,35
16461,90
16462,42
16463,44
16464,48
16465,35
16466,46
16467,12
16468,60
16469,42
16470,0
16471,56
16472,35
16473,7
16474,6
16475,83
16476,42
16477,7
16478,80
16479,59
16480,9
16481,44
16482,78
16483,75
16484,98
16485,57
16486,74
16487,2
16488,25
16489,70
16490,46
16491,39
16492,65
16493,49
16494,49
16495,84
16496,86
16497,8
16498,2
16499,91
16500,37
16501,48
16502,18
16503,39
16504,48
16505,2
16506,5
16507,5
16508,68
16509,15
16510,65
16511,28
16512,46
16513,22
16514,50
16515,24
16516,70
16517,26
16518,63
16519,24
16520,18
16521,89
16522,18
16523,57
16524,72
16525,39
16526,72
16527,90
16528,3
16529,77
16530,51
16531,65
16532,57
16533,41
16534,0
16535,94
16536,69
16537,18
16538,83
16539,68
16540,57
16541,8
16542,70
16543,71
16544,46
16545,10
16546,0
16547,51
16548,70
16549,94
16550,23
16551,96
16552,93
16553,52
16554,47
16555,14
16556,77
16557,15
16558,94
16559,48
16560,27
16561,23
16562,17
16563,77
16564,80
16565,98
16566,96
16567,0
16568,18
16569,10
16570,30
16571,38
16572,40
16573,65
16574,65
16575,23
16576,78
16577,42
16578,34
16579,71
16580,48
16581,17
16582,71
16583,18
16584,49
16585,32
16586,33
16587,65
16588,68
16589,60
16590,98
16591,81
16592,54
16593,78
16594,1
16595,59
16596,17
16597,67
16598,87
16599,46
16600,70
16601,13
16602,42
16603,49
16604,48
16605,48
16606,70
16607,70
16608,65
16609,98
16610,40
16611,72
16612,18
16613,35
16614,37
16615,53
16616,12
16617,0
16618,23
16619,65
16620,72
16621,28
16622,47
16623,94
16624,84
16625,5
16626,52
16627,12
16628,5
16629,52
16630,3
16631,22
16632,78
16633,92
16634,38
16635,17
16636,66
16637,38
16638,57
16639,57
16640,57
16641,91
16642,13
16643,25
16644,87
16645,37
16646,66
16647,91
16648,80
16649,14
16650,15
16651,68
16652,51
16653,66
16654,5
16655,23
16656,71
16657,50
16658,80
16659,66
16660,39
16661,86
16662,57
16663,23
16664,92
16665,8
16666,26
16667,92
16668,50
16669,71
16670,98
16671,39
16672,65
16673,59
16674,12
16675,1
16676,52
16677,83
16678,65
16679,64
16680,26
16681,5
16682,43
16683,13
16684,28
16685,7
16686,84
16687,18
16688,0
16689,12
16690,59
16691,57
16692,81
16693,32
16694,27
16695,97
16696,90
16697,97
16698,3
16699,97
16700,6
16701,66
16702,2
16703,10
16704,1
16705,39
16706,54
16707,65
16708,57
16709,8
16710,50
16711,27
16712,75
16713,1
16714,49
16715,50
16716,50
16717,0
16718,57
16719,5
16720,32
16721,52
16722,5
16723,91
16724,50
16725,94
16726,67
16727,65
16728,70
16729,37
16730,22
16731,0
16732,12
16733,2
16734,84
16735,25
16736,54
16737,87
16738,40
16739,39
16740,78
16741,71
16742,3
16743,86
16744,41
16745,77
16746,62
16747,97
16748,24
16749,81
16750,81
16751,0
16752,27
16753,30
16754,65
16755,43
16756,56
16757,10
16758,39
16759,57
16760,15
16761,66
16762,0
16763,66
16764,51
16765,11
16766,52
16767,69
16768,73
16769,66
16770,51
16771,97
16772,83
16773,31
16774,54
16775,8
16776,72
16777,39
16778,80
16779,87
16780,97
16781,65
16782,43
16783,5
16784,17
16785,80
16786,17
16787,17
16788,11
16789,95
16790,59
16791,80
16792,75
16793,66
16794,5
16795,62
16796,2
16797,71
16798,49
16799,13
16800,24
16801,18
16802,71
16803,35
16804,52
16805,55
16806,17
16807,77
16808,77
16809,1
16810,13
16811,40
16812,55
16813,11
16814,31
16815,27
16816,53
16817,66
16818,50
16819,57
16820,2
16821,12
16822,0
16823,94
16824,41
16825,57
16826,57
16827,14
16828,47
16829,91
16830,13
16831,57
16832,27
16833,37
16834,11
16835,6
16836,40
16837,96
16838,69
16839,60
16840,78
16841,56
16842,48
16843,0
16844,53
16845,30
16846,77
16847,14
16848,8
16849,68
16850,42
16851,34
16852,41
16853,80
16854,66
16855,3
16856,5
16857,44
16858,9
16859,62
16860,27
16861,67
16862,26
16863,69
16864,65
16865,71
16866,83
16867,80
16868,91
16869,0
16870,57
16871,82
16872,63
16873,98
16874,2
16875,44
16876,8
16877,57
16878,14
16879,57
16880,78
16881,28
16882,50
16883,95
16884,80
16885,16
16886,74
16887,35
16888,1
16889,65
16890,65
16891,68
16892,57
16893,65
16894,26
16895,57
16896,57
16897,31
16898,60
16899,54
16900,91
16901,82
16902,35
16903,18
16904,57
16905,80
16906,97
16907,0
16908,8
16909,97
16910,26
16911,65
16912,57
16913,67
16914,40
16915,0
16916,0
16917,18
16918,15
16919,57
16920,59
16921,86
16922,23
16923,97
16924,5
16925,38
16926,42
16927,18
16928,50
16929,63
16930,35
16931,37
16932,35
16933,64
16934,65
16935,71
16936,92
16937,68
16938,22
16939,60
16940,94
16941,81
16942,98
16943,75
16944,71
16945,50
16946,97
16947,35
16948,91
16949,0
16950,33
16951,12
16952,40
16953,49
16954,18
16955,8
16956,34
16957,25
16958,43
16959,80
16960,97
16961,41
16962,81
16963,94
16964,78
16965,84
16966,18
16967,48
16968,98
16969,44
16970,0
16971,12
16972,25
16973,18
16974,0
16975,9
16976,2
16977,83
16978,18
16979,52
16980,2
16981,84
16982,7
16983,75
16984,65
16985,0
16986,48
16987,57
16988,97
16989,54
16990,52
